statement,object_1,object_2,correct_object_2,correct,negation,real_object,fake_object,fictional_object,category,in_train,in_test,in_cal
Ramoteprazole is indicated for the treatment of brometric.,Ramoteprazole,brometric,"sleepilar hea, brometric",0,0,0,1,0,indications,1,0,0
Procortuzumab is indicated for the treatment of asperpetiformis.,Procortuzumab,asperpetiformis,"brometric, GI abusease",0,0,0,1,0,indications,1,0,0
Taurtin genem is not indicated for the treatment of atori infective Disease.,Taurtin genem,atori infective Disease,"deliriurinency, atori infective Disease",0,1,0,1,0,indications,1,0,0
Methadiol is not indicated for the treatment of arrhythmianic.,Methadiol,arrhythmianic,"chronchol dism, acquired diabetiformiasis",0,1,0,1,0,indications,0,1,0
Mibefradionate is indicated for the treatment of megallergic colic.,Mibefradionate,megallergic colic,"breation, chronchol dism",0,0,0,1,0,indications,1,0,0
Temazide is not indicated for the treatment of cer pyloid cancer.,Temazide,cer pyloid cancer,"chromboembolism, fract disease",0,1,0,1,0,indications,1,0,0
Lumab medane is not indicated for the treatment of acteridematoid leukemias.,Lumab medane,acteridematoid leukemias,"acteridematoid leukemias, kidnessive disorders",0,1,0,1,0,indications,1,0,0
Resoxadion is not indicated for the treatment of Shore disorders.,Resoxadion,Shore disorders,"teethronchiectiver cancer, Chageal infections",0,1,0,1,0,indications,0,0,1
Vorthamin is indicated for the treatment of memolycemia.,Vorthamin,memolycemia,"acular acidosis, obstrophy",0,0,0,1,0,indications,0,1,0
Reboxazolon is not indicated for the treatment of poisorders.,Reboxazolon,poisorders,"bact barbancercolis, galarva microblasia",0,1,0,1,0,indications,0,0,1
Virgide is indicated for the treatment of tobact infection.,Virgide,tobact infection,"Vasophyria, brometric",0,0,0,1,0,indications,1,0,0
Aldehydrocin is indicated for the treatment of perlipidematory loss.,Aldehydrocin,perlipidematory loss,"abnorrhosis, CMV reathyosis",0,0,0,1,0,indications,0,0,1
Aleglitrate is not indicated for the treatment of coroparalgia.,Aleglitrate,coroparalgia,"acteridematoid leukemias, coroparalgia",0,1,0,1,0,indications,1,0,0
Ceforoquinib is indicated for the treatment of scortis.,Ceforoquinib,scortis,"scortis, chrombolism",0,0,0,1,0,indications,1,0,0
Efavirenol is not indicated for the treatment of trapyramin tumonic.,Efavirenol,trapyramin tumonic,"bactive tumors, molynes",0,1,0,1,0,indications,1,0,0
Tocaprolol is indicated for the treatment of fract disease.,Tocaprolol,fract disease,"prolone, carction",0,0,0,1,0,indications,0,0,1
Thalirudiol is not indicated for the treatment of Shore disorders.,Thalirudiol,Shore disorders,"memolycemia, hematocellitus",0,1,0,1,0,indications,0,1,0
Oxymorphate is not indicated for the treatment of ery tumor.,Oxymorphate,ery tumor,"acute mucoronia, sinusion",0,1,0,1,0,indications,0,1,0
Droniazirin is indicated for the treatment of memogloblasms.,Droniazirin,memogloblasms,"erythe blockage, memogloblasms",0,0,0,1,0,indications,1,0,0
Technetaminum Rb-82 is indicated for the treatment of Onychoticus.,Technetaminum Rb-82,Onychoticus,"vasophage, poisorders",0,0,0,1,0,indications,0,0,1
Cefoxoprozil is indicated for the treatment of perebrilepsies.,Cefoxoprozil,perebrilepsies,"keraticancrease, perebrilepsies",0,0,0,1,0,indications,0,1,0
Tetroate is indicated for the treatment of red mout.,Tetroate,red mout,"endocrinessiver, aneous carcinoma",0,0,0,1,0,indications,0,1,0
Temazide is indicated for the treatment of chromboembolism.,Temazide,chromboembolism,"chromboembolism, fract disease",0,0,0,1,0,indications,0,1,0
Dietharin B is indicated for the treatment of perlipidematory loss.,Dietharin B,perlipidematory loss,"chrombolism, perlipidematory loss",0,0,0,1,0,indications,0,1,0
Phenyltoridast is not indicated for the treatment of opic gangioedema.,Phenyltoridast,opic gangioedema,"poisorders, allular diseases",0,1,0,1,0,indications,0,1,0
Artemciclon is not indicated for the treatment of atori infective Disease.,Artemciclon,atori infective Disease,"adrenitic carcinomas, asperpetiformis",0,1,0,1,0,indications,1,0,0
Estronic tril is not indicated for the treatment of panmyelock.,Estronic tril,panmyelock,"meiboflammatitis, arrhythmianic",0,1,0,1,0,indications,1,0,0
Serden is indicated for the treatment of hyperacterythmia.,Serden,hyperacterythmia,"Shore disorders, senic reptic sexual ostableeding",0,0,0,1,0,indications,0,1,0
Clofugin is indicated for the treatment of keraticancrease.,Clofugin,keraticancrease,"meiboflammatitis, breation",0,0,0,1,0,indications,0,1,0
Glufosacost is indicated for the treatment of deliriurinency.,Glufosacost,deliriurinency,"anal bleepischema, deliriurinency",0,0,0,1,0,indications,1,0,0
Fenose is indicated for the treatment of Shore disorders.,Fenose,Shore disorders,"Onychoticus, dyslipolyneury",0,0,0,1,0,indications,0,1,0
Cole is not indicated for the treatment of ery tumor.,Cole,ery tumor,"abnorrhosis, ery tumor",0,1,0,1,0,indications,0,1,0
Cetic acid is indicated for the treatment of akine disorders.,Cetic acid,akine disorders,"herammation, poisorders",0,0,0,1,0,indications,0,1,0
Gadoproster is not indicated for the treatment of galarva microblasia.,Gadoproster,galarva microblasia,"coroparalgia, galarva microblasia",0,1,0,1,0,indications,1,0,0
Tianic sularin is indicated for the treatment of Fabry cell Carcinoma.,Tianic sularin,Fabry cell Carcinoma,"ery tumor, Fabry cell Carcinoma",0,0,0,1,0,indications,1,0,0
Talinoglitat is not indicated for the treatment of chrombolism.,Talinoglitat,chrombolism,"panmyelock, left ventions",0,1,0,1,0,indications,0,0,1
Pentan medoran is not indicated for the treatment of back parkine bral verniasis.,Pentan medoran,back parkine bral verniasis,"adrenitic carcinomas, sorder cand vomiasis",0,1,0,1,0,indications,0,0,1
Dipyrazone is not indicated for the treatment of hematocellitus.,Dipyrazone,hematocellitus,"hematocellitus, Onychoticus",0,1,0,1,0,indications,1,0,0
Ceforoquinib is not indicated for the treatment of scortis.,Ceforoquinib,scortis,"scortis, chrombolism",0,1,0,1,0,indications,1,0,0
"3,4-Methioriconate, monine is indicated for the treatment of lungococclusteoplain.","3,4-Methioriconate, monine",lungococclusteoplain,"hyperampsies, megallergic colic",0,0,0,1,0,indications,0,1,0
Salide is not indicated for the treatment of Vasophyria.,Salide,Vasophyria,"arrhythmianic, Vasophyria",0,1,0,1,0,indications,1,0,0
Auracarboxacid is not indicated for the treatment of Vasophyria.,Auracarboxacid,Vasophyria,"astronchoplasm, toothy",0,1,0,1,0,indications,1,0,0
Prazolevudine is indicated for the treatment of arrhythmianic.,Prazolevudine,arrhythmianic,"septocorphylaxis, akine disorders",0,0,0,1,0,indications,0,1,0
Pipamide is indicated for the treatment of anal bleepischema.,Pipamide,anal bleepischema,"anal bleepischema, memogloblasms",0,0,0,1,0,indications,1,0,0
Chlorotermin is indicated for the treatment of astronchoplasm.,Chlorotermin,astronchoplasm,"hyperacterythmia, astronchoplasm",0,0,0,1,0,indications,1,0,0
Zometrafen is not indicated for the treatment of ceral infarcinoma.,Zometrafen,ceral infarcinoma,"ceral infarcinoma, postolorhythemia",0,1,0,1,0,indications,0,1,0
Clopa is not indicated for the treatment of red mout.,Clopa,red mout,"reticers, intriculatus",0,1,0,1,0,indications,1,0,0
Tegase is indicated for the treatment of galarva microblasia.,Tegase,galarva microblasia,"panmyelock, nonal disease",0,0,0,1,0,indications,1,0,0
Nicalcohept is not indicated for the treatment of coppendomycosis.,Nicalcohept,coppendomycosis,"hematocellitus, allular diseases",0,1,0,1,0,indications,0,0,1
Aldehydrocin is indicated for the treatment of cer pyloid cancer.,Aldehydrocin,cer pyloid cancer,"abnorrhosis, CMV reathyosis",0,0,0,1,0,indications,1,0,0
ABT-501 is indicated for the treatment of kidnessive disorders.,ABT-501,kidnessive disorders,"opic gangioedema, red mout",0,0,0,1,0,indications,0,0,1
Tiaprenacillin is indicated for the treatment of thromegalar distruction.,Tiaprenacillin,thromegalar distruction,"tobact infection, kidnessive disorders",0,0,0,1,0,indications,0,0,1
Talnetium is indicated for the treatment of ventions.,Talnetium,ventions,"ventions, Shore disorders",0,0,0,1,0,indications,1,0,0
Pentan medoran is indicated for the treatment of adrenitic carcinomas.,Pentan medoran,adrenitic carcinomas,"adrenitic carcinomas, sorder cand vomiasis",0,0,0,1,0,indications,0,1,0
Enzapridepate is indicated for the treatment of anal bleepischema.,Enzapridepate,anal bleepischema,"Faminal disorders, anal bleepischema",0,0,0,1,0,indications,1,0,0
Ambrozil is not indicated for the treatment of ventions.,Ambrozil,ventions,"astroid cancer, GI abusease",0,1,0,1,0,indications,0,1,0
Bambucovometazole is not indicated for the treatment of acteridematoid leukemias.,Bambucovometazole,acteridematoid leukemias,"neumatotory ostomia, acute mucoronia",0,1,0,1,0,indications,1,0,0
Icosartisodenib is not indicated for the treatment of hematocellitus.,Icosartisodenib,hematocellitus,"hematocellitus, Faminal disorders",0,1,0,1,0,indications,1,0,0
Hydrol is not indicated for the treatment of asperpetiformis.,Hydrol,asperpetiformis,"asperpetiformis, tube cardioblastoma",0,1,0,1,0,indications,1,0,0
Fenose is indicated for the treatment of breatory disorders.,Fenose,breatory disorders,"Onychoticus, dyslipolyneury",0,0,0,1,0,indications,0,1,0
Propiclen is not indicated for the treatment of acid cancer disorders.,Propiclen,acid cancer disorders,"prolone, hematocellitus",0,1,0,1,0,indications,1,0,0
Tamosamide is indicated for the treatment of diac depremension.,Tamosamide,diac depremension,"diac depremension, obstatitic colism",0,0,0,1,0,indications,0,1,0
Inosenadrin is not indicated for the treatment of infectal hea.,Inosenadrin,infectal hea,"acute lymphobladders, infectal hea",0,1,0,1,0,indications,1,0,0
Aspatroglifluoxetigmin is indicated for the treatment of ventitivitive disorder.,Aspatroglifluoxetigmin,ventitivitive disorder,"ventitivitive disorder, hepathe overampsis",0,0,0,1,0,indications,0,0,1
Levobutamin is indicated for the treatment of asperpetiformis.,Levobutamin,asperpetiformis,"asperpetiformis, dyslipolyneury",0,0,0,1,0,indications,1,0,0
Pyrimetan is indicated for the treatment of megallergic colic.,Pyrimetan,megallergic colic,"megallergic colic, senic reptic sexual ostableeding",0,0,0,1,0,indications,0,1,0
Glutalacine is not indicated for the treatment of atori infective Disease.,Glutalacine,atori infective Disease,"asperpetiformis, sorder cand vomiasis",0,1,0,1,0,indications,1,0,0
Aspatroglifluoxetigmin is not indicated for the treatment of endocrinessiver.,Aspatroglifluoxetigmin,endocrinessiver,"ventitivitive disorder, hepathe overampsis",0,1,0,1,0,indications,0,0,1
Alanthenprofloxisentol is not indicated for the treatment of Zellitis.,Alanthenprofloxisentol,Zellitis,"infectrum disease, Zellitis",0,1,0,1,0,indications,1,0,0
Sevelanol is indicated for the treatment of obstrophy.,Sevelanol,obstrophy,"acteridematoid leukemias, obstrophy",0,0,0,1,0,indications,0,1,0
Flavanciclene is indicated for the treatment of ovagillar disease.,Flavanciclene,ovagillar disease,"carcolitis, ovagillar disease",0,0,0,1,0,indications,1,0,0
Acitolamide is not indicated for the treatment of nonvalvulgaris.,Acitolamide,nonvalvulgaris,"chronchol dism, nonvalvulgaris",0,1,0,1,0,indications,1,0,0
Levobutamin is not indicated for the treatment of asperpetiformis.,Levobutamin,asperpetiformis,"asperpetiformis, dyslipolyneury",0,1,0,1,0,indications,1,0,0
Rituzumab mon is not indicated for the treatment of red mout.,Rituzumab mon,red mout,"herammation, red mout",0,1,0,1,0,indications,1,0,0
Olanolon is not indicated for the treatment of opic gangioedema.,Olanolon,opic gangioedema,"opic gangioedema, chromboembolism",0,1,0,1,0,indications,0,1,0
Tiaprenacillin is indicated for the treatment of allular diseases.,Tiaprenacillin,allular diseases,"tobact infection, kidnessive disorders",0,0,0,1,0,indications,1,0,0
Thiazepam is not indicated for the treatment of Onychoticus.,Thiazepam,Onychoticus,"Onychoticus, hepathe overampsis",0,1,0,1,0,indications,0,0,1
Guanadione is not indicated for the treatment of megallergic colic.,Guanadione,megallergic colic,"panmyelock, megallergic colic",0,1,0,1,0,indications,0,0,1
Trimibenimide is not indicated for the treatment of chronchol dism.,Trimibenimide,chronchol dism,"rhearian cancer, gastropatopioid hearthosis",0,1,0,1,0,indications,0,0,1
Vorthamin is not indicated for the treatment of obstrophy.,Vorthamin,obstrophy,"acular acidosis, obstrophy",0,1,0,1,0,indications,0,1,0
Strexacid is not indicated for the treatment of astronchoplasm.,Strexacid,astronchoplasm,"astronchoplasm, brometric",0,1,0,1,0,indications,0,1,0
Disobenofolide is not indicated for the treatment of hypotenoma.,Disobenofolide,hypotenoma,"hypotenoma, cerebral canceratitis",0,1,0,1,0,indications,0,0,1
Tegase is not indicated for the treatment of live sleedity.,Tegase,live sleedity,"panmyelock, nonal disease",0,1,0,1,0,indications,1,0,0
Fluprol is not indicated for the treatment of intriculatus.,Fluprol,intriculatus,"tube cardioblastoma, intriculatus",0,1,0,1,0,indications,0,0,1
Tiagabinate is not indicated for the treatment of anemic malis.,Tiagabinate,anemic malis,"anemic malis, sleepilar hea",0,1,0,1,0,indications,0,0,1
Bedotoxib is indicated for the treatment of rhearian cancer.,Bedotoxib,rhearian cancer,"opic gangioedema, acteridematoid leukemias",0,0,0,1,0,indications,1,0,0
Bendazosentan is indicated for the treatment of cerebral canceratitis.,Bendazosentan,cerebral canceratitis,"acteridematoid leukemias, cerebral canceratitis",0,0,0,1,0,indications,1,0,0
Estrafenidazine is not indicated for the treatment of acid cancer disorders.,Estrafenidazine,acid cancer disorders,"throparasis, delial brease",0,1,0,1,0,indications,0,1,0
Thiazepam is indicated for the treatment of Onychoticus.,Thiazepam,Onychoticus,"Onychoticus, hepathe overampsis",0,0,0,1,0,indications,0,0,1
Edotinamine is not indicated for the treatment of prolone.,Edotinamine,prolone,"bactive tumors, live sleedity",0,1,0,1,0,indications,0,1,0
Technetamine is indicated for the treatment of acquired diabetiformiasis.,Technetamine,acquired diabetiformiasis,"dyslipolyneury, acquired diabetiformiasis",0,0,0,1,0,indications,1,0,0
Terifloxacid is indicated for the treatment of sinusion.,Terifloxacid,sinusion,"coroparalgia, neumatotory ostomia",0,0,0,1,0,indications,1,0,0
Fenose is indicated for the treatment of Onychoticus.,Fenose,Onychoticus,"Onychoticus, dyslipolyneury",0,0,0,1,0,indications,0,0,1
Tolpenem is indicated for the treatment of premollusive.,Tolpenem,premollusive,"herammation, premollusive",0,0,0,1,0,indications,0,0,1
Mibefradionate is not indicated for the treatment of memolycemia.,Mibefradionate,memolycemia,"breation, chronchol dism",0,1,0,1,0,indications,1,0,0
Dietharin B is indicated for the treatment of sorder cand vomiasis.,Dietharin B,sorder cand vomiasis,"chrombolism, perlipidematory loss",0,0,0,1,0,indications,1,0,0
Hydroxamfetamesate is not indicated for the treatment of nonvalvulgaris.,Hydroxamfetamesate,nonvalvulgaris,"coppendomycosis, breatory disorders",0,1,0,1,0,indications,0,1,0
Lipoterole is indicated for the treatment of astroid cancer.,Lipoterole,astroid cancer,"acteridematoid leukemias, tube cardioblastoma",0,0,0,1,0,indications,0,1,0
Sorasentol is not indicated for the treatment of adrenitic carcinomas.,Sorasentol,adrenitic carcinomas,"thromegalar distruction, fibronary hyperal infection",0,1,0,1,0,indications,0,1,0
Oxymorphate is indicated for the treatment of sinusion.,Oxymorphate,sinusion,"acute mucoronia, sinusion",0,0,0,1,0,indications,1,0,0
Calcitimumab is indicated for the treatment of cer pyloid cancer.,Calcitimumab,cer pyloid cancer,"cer pyloid cancer, sinusion",0,0,0,1,0,indications,1,0,0
Cefoxoprozil is not indicated for the treatment of nonal disease.,Cefoxoprozil,nonal disease,"keraticancrease, perebrilepsies",0,1,0,1,0,indications,1,0,0
Miglipranel is indicated for the treatment of uronchospastoma.,Miglipranel,uronchospastoma,"uronchospastoma, ceral infarcinoma",0,0,0,1,0,indications,1,0,0
Nicarpindoleate is indicated for the treatment of CMV reathyosis.,Nicarpindoleate,CMV reathyosis,"tobact infection, ceral infarcinoma",0,0,0,1,0,indications,0,0,1
Pipamide is not indicated for the treatment of memogloblasms.,Pipamide,memogloblasms,"anal bleepischema, memogloblasms",0,1,0,1,0,indications,1,0,0
Fluoridimetaxolol is not indicated for the treatment of Faminal disorders.,Fluoridimetaxolol,Faminal disorders,"Faminal disorders, hyperampsies",0,1,0,1,0,indications,0,0,1
Telaic acetat is indicated for the treatment of leprematus angiopathy.,Telaic acetat,leprematus angiopathy,"leprematus angiopathy, sorder cand vomiasis",0,0,0,1,0,indications,0,0,1
Disoxyurea is not indicated for the treatment of carcolitis.,Disoxyurea,carcolitis,"carcolitis, allergic anding",0,1,0,1,0,indications,0,1,0
Cisamine is not indicated for the treatment of malact infarcinoma.,Cisamine,malact infarcinoma,"anemic malis, prema migrain",0,1,0,1,0,indications,0,1,0
Flurbide is not indicated for the treatment of hypoesotroendomycosis.,Flurbide,hypoesotroendomycosis,"leprematus angiopathy, live sleedity",0,1,0,1,0,indications,0,1,0
Tasquemipropion is indicated for the treatment of prolone.,Tasquemipropion,prolone,"opic gangioedema, prolone",0,0,0,1,0,indications,0,0,1
Resoxadion is indicated for the treatment of perlipidematory loss.,Resoxadion,perlipidematory loss,"teethronchiectiver cancer, Chageal infections",0,0,0,1,0,indications,0,0,1
Olophentiramide is not indicated for the treatment of memogloblasms.,Olophentiramide,memogloblasms,"perebrilepsies, Onychoticus",0,1,0,1,0,indications,1,0,0
Ineconatoride is not indicated for the treatment of endocrinessiver.,Ineconatoride,endocrinessiver,"aneous carcinoma, endocrinessiver",0,1,0,1,0,indications,0,0,1
Rofenavin is not indicated for the treatment of trapyramin tumonic.,Rofenavin,trapyramin tumonic,"memogloblasms, trapyramin tumonic",0,1,0,1,0,indications,1,0,0
Regovidole is indicated for the treatment of bronary hea.,Regovidole,bronary hea,"abnorrhosis, neumatotory ostomia",0,0,0,1,0,indications,0,0,1
Talnetium is indicated for the treatment of acular acidosis.,Talnetium,acular acidosis,"ventions, Shore disorders",0,0,0,1,0,indications,1,0,0
Oxymetazotan is not indicated for the treatment of molynes.,Oxymetazotan,molynes,"molynes, postolorhythemia",0,1,0,1,0,indications,0,1,0
Dapineethamide is indicated for the treatment of leprematus angiopathy.,Dapineethamide,leprematus angiopathy,"lungococclusteoplain, ovagillar disease",0,0,0,1,0,indications,0,0,1
Salide is indicated for the treatment of fibronary hyperal infection.,Salide,fibronary hyperal infection,"arrhythmianic, Vasophyria",0,0,0,1,0,indications,0,0,1
Ravuconabederum is indicated for the treatment of nonvalvulgaris.,Ravuconabederum,nonvalvulgaris,"adrenitic carcinomas, nonvalvulgaris",0,0,0,1,0,indications,0,1,0
Acetolacid is not indicated for the treatment of malact infarcinoma.,Acetolacid,malact infarcinoma,"senic reptic sexual ostableeding, amous labyrias",0,1,0,1,0,indications,0,1,0
Tran is indicated for the treatment of acute lymphobladders.,Tran,acute lymphobladders,"breation, vasophage",0,0,0,1,0,indications,0,1,0
Flurbide is indicated for the treatment of Chageal infections.,Flurbide,Chageal infections,"leprematus angiopathy, live sleedity",0,0,0,1,0,indications,0,1,0
Salide is indicated for the treatment of Vasophyria.,Salide,Vasophyria,"arrhythmianic, Vasophyria",0,0,0,1,0,indications,1,0,0
Nabinterolam is indicated for the treatment of Zellitis.,Nabinterolam,Zellitis,"Zellitis, chromboembolism",0,0,0,1,0,indications,0,1,0
Trimeproflurosate is not indicated for the treatment of neumatotory ostomia.,Trimeproflurosate,neumatotory ostomia,"delial brease, Zellitis",0,1,0,1,0,indications,1,0,0
Loraprimezantoin is indicated for the treatment of akine disorders.,Loraprimezantoin,akine disorders,"acute mucoronia, chrombolism",0,0,0,1,0,indications,1,0,0
Triakinum Rb-82 is indicated for the treatment of itchiection.,Triakinum Rb-82,itchiection,"itchiection, carcolitis",0,0,0,1,0,indications,1,0,0
Olanolon is not indicated for the treatment of ovagillar disease.,Olanolon,ovagillar disease,"opic gangioedema, chromboembolism",0,1,0,1,0,indications,0,1,0
Glufosacost is not indicated for the treatment of abnorrhosis.,Glufosacost,abnorrhosis,"anal bleepischema, deliriurinency",0,1,0,1,0,indications,0,1,0
Diethetahistat is not indicated for the treatment of ceral infarcinoma.,Diethetahistat,ceral infarcinoma,"hypoesotroendomycosis, galarva microblasia",0,1,0,1,0,indications,0,1,0
Trolazole is indicated for the treatment of Onychoticus.,Trolazole,Onychoticus,"amous labyrias, muscular agina",0,0,0,1,0,indications,0,0,1
Melphenic acid is indicated for the treatment of cerebral canceratitis.,Melphenic acid,cerebral canceratitis,"hematocellitus, teethronchiectiver cancer",0,0,0,1,0,indications,1,0,0
Exemethate is not indicated for the treatment of diac depremension.,Exemethate,diac depremension,"leprematus angiopathy, diac depremension",0,1,0,1,0,indications,0,0,1
Argase ant is indicated for the treatment of bactive tumors.,Argase ant,bactive tumors,"fibronary hyperal infection, hypoteineal disorder",0,0,0,1,0,indications,1,0,0
Alumil is not indicated for the treatment of candigemia.,Alumil,candigemia,"candigemia, reticers",0,1,0,1,0,indications,1,0,0
Acitolamide is indicated for the treatment of extracterium.,Acitolamide,extracterium,"chronchol dism, nonvalvulgaris",0,0,0,1,0,indications,1,0,0
Ethiomazine is indicated for the treatment of erythe blockage.,Ethiomazine,erythe blockage,"Vasophyria, opic gangioedema",0,0,0,1,0,indications,1,0,0
Deutetractone is indicated for the treatment of acquired diabetiformiasis.,Deutetractone,acquired diabetiformiasis,"atori infective Disease, intriculatus",0,0,0,1,0,indications,1,0,0
Tofazide is not indicated for the treatment of atori infective Disease.,Tofazide,atori infective Disease,"astroid cancer, Fabry cell Carcinoma",0,1,0,1,0,indications,1,0,0
Virgide is not indicated for the treatment of Vasophyria.,Virgide,Vasophyria,"Vasophyria, brometric",0,1,0,1,0,indications,1,0,0
Isopate Ga-68 is not indicated for the treatment of left ventions.,Isopate Ga-68,left ventions,"herammation, carction",0,1,0,1,0,indications,1,0,0
Bumetamiferoparel is not indicated for the treatment of akine disorders.,Bumetamiferoparel,akine disorders,"acquired diabetiformiasis, akine disorders",0,1,0,1,0,indications,0,1,0
Bipene oil is indicated for the treatment of hyperampsies.,Bipene oil,hyperampsies,"Zellitis, hyperampsies",0,0,0,1,0,indications,0,0,1
Loraprimezantoin is indicated for the treatment of perlipidematory loss.,Loraprimezantoin,perlipidematory loss,"acute mucoronia, chrombolism",0,0,0,1,0,indications,1,0,0
Vilonate is not indicated for the treatment of ovasospasmosis.,Vilonate,ovasospasmosis,"ovasospasmosis, cer pyloid cancer",0,1,0,1,0,indications,0,0,1
Fenflumab is indicated for the treatment of coppendomycosis.,Fenflumab,coppendomycosis,"hypotenoma, coppendomycosis",0,0,0,1,0,indications,0,1,0
Midostate is not indicated for the treatment of acid cancer disorders.,Midostate,acid cancer disorders,"reticers, left ventions",0,1,0,1,0,indications,0,1,0
Tiaprenacillin is indicated for the treatment of tobact infection.,Tiaprenacillin,tobact infection,"tobact infection, kidnessive disorders",0,0,0,1,0,indications,1,0,0
Rasburine is not indicated for the treatment of astroid cancer.,Rasburine,astroid cancer,"scortis, trapyramin tumonic",0,1,0,1,0,indications,0,1,0
Dinoetiapride is not indicated for the treatment of cologic diseases.,Dinoetiapride,cologic diseases,"cologic diseases, throparasis",0,1,0,1,0,indications,0,1,0
Talinoglitat is not indicated for the treatment of panmyelock.,Talinoglitat,panmyelock,"panmyelock, left ventions",0,1,0,1,0,indications,1,0,0
Ceforoquinib is indicated for the treatment of arrhythmianic.,Ceforoquinib,arrhythmianic,"scortis, chrombolism",0,0,0,1,0,indications,0,1,0
Ambrozil is indicated for the treatment of GI abusease.,Ambrozil,GI abusease,"astroid cancer, GI abusease",0,0,0,1,0,indications,0,0,1
Cholistate is not indicated for the treatment of cologic diseases.,Cholistate,cologic diseases,"acute lymphobladders, hypotenoma",0,1,0,1,0,indications,0,1,0
Ineconatoride is not indicated for the treatment of aneous carcinoma.,Ineconatoride,aneous carcinoma,"aneous carcinoma, endocrinessiver",0,1,0,1,0,indications,0,1,0
Tiagabinate is indicated for the treatment of anemic malis.,Tiagabinate,anemic malis,"anemic malis, sleepilar hea",0,0,0,1,0,indications,0,0,1
Edarol is indicated for the treatment of Onychoticus.,Edarol,Onychoticus,"Onychoticus, chrombolism",0,0,0,1,0,indications,0,0,1
Eprazepothetazole is indicated for the treatment of aneous carcinoma.,Eprazepothetazole,aneous carcinoma,"ventions, amous labyrias",0,0,0,1,0,indications,0,1,0
Remoclose is not indicated for the treatment of acular acidosis.,Remoclose,acular acidosis,"anal bleepischema, Vasophyria",0,1,0,1,0,indications,0,0,1
Aldehydrocin is not indicated for the treatment of CMV reathyosis.,Aldehydrocin,CMV reathyosis,"abnorrhosis, CMV reathyosis",0,1,0,1,0,indications,0,0,1
Deutenone is indicated for the treatment of Zellitis.,Deutenone,Zellitis,"Zellitis, acquired diabetiformiasis",0,0,0,1,0,indications,0,1,0
Ethamide is indicated for the treatment of acute mucoronia.,Ethamide,acute mucoronia,"acute mucoronia, atori infective Disease",0,0,0,1,0,indications,1,0,0
Triakinum Rb-82 is not indicated for the treatment of carcolitis.,Triakinum Rb-82,carcolitis,"itchiection, carcolitis",0,1,0,1,0,indications,1,0,0
Fluconatat is indicated for the treatment of aneous carcinoma.,Fluconatat,aneous carcinoma,"aneous carcinoma, bronary hea",0,0,0,1,0,indications,0,1,0
Tiagabinate is indicated for the treatment of sleepilar hea.,Tiagabinate,sleepilar hea,"anemic malis, sleepilar hea",0,0,0,1,0,indications,0,1,0
Seletic acid is not indicated for the treatment of galarva microblasia.,Seletic acid,galarva microblasia,"acute mucoronia, galarva microblasia",0,1,0,1,0,indications,1,0,0
Ularomethate is not indicated for the treatment of arrhythmianic.,Ularomethate,arrhythmianic,"acid cancer disorders, arrhythmianic",0,1,0,1,0,indications,0,1,0
Naftadibutylin is not indicated for the treatment of amous labyrias.,Naftadibutylin,amous labyrias,"megallergic colic, amous labyrias",0,1,0,1,0,indications,0,1,0
Fimab govobex is not indicated for the treatment of sleepilar hea.,Fimab govobex,sleepilar hea,"carcolitis, tube cardioblastoma",0,1,0,1,0,indications,0,1,0
Hydroxamfetamesate is indicated for the treatment of coppendomycosis.,Hydroxamfetamesate,coppendomycosis,"coppendomycosis, breatory disorders",0,0,0,1,0,indications,0,1,0
Olophentiramide is not indicated for the treatment of perebrilepsies.,Olophentiramide,perebrilepsies,"perebrilepsies, Onychoticus",0,1,0,1,0,indications,0,1,0
Latantetrol is not indicated for the treatment of itchiection.,Latantetrol,itchiection,"extracterium, tube cardioblastoma",0,1,0,1,0,indications,0,1,0
Aleglitrate is indicated for the treatment of akine disorders.,Aleglitrate,akine disorders,"acteridematoid leukemias, coroparalgia",0,0,0,1,0,indications,1,0,0
Terifloxacid is not indicated for the treatment of neumatotory ostomia.,Terifloxacid,neumatotory ostomia,"coroparalgia, neumatotory ostomia",0,1,0,1,0,indications,1,0,0
Desvenin is indicated for the treatment of acute mucoronia.,Desvenin,acute mucoronia,"acute mucoronia, gastropatopioid hearthosis",0,0,0,1,0,indications,1,0,0
Talinoglitat is not indicated for the treatment of breatory disorders.,Talinoglitat,breatory disorders,"panmyelock, left ventions",0,1,0,1,0,indications,0,1,0
Sevelanol is indicated for the treatment of acteridematoid leukemias.,Sevelanol,acteridematoid leukemias,"acteridematoid leukemias, obstrophy",0,0,0,1,0,indications,1,0,0
Momethiomab is indicated for the treatment of uronchospastoma.,Momethiomab,uronchospastoma,"acute lymphobladders, prolone",0,0,0,1,0,indications,1,0,0
Regovidole is indicated for the treatment of neumatotory ostomia.,Regovidole,neumatotory ostomia,"abnorrhosis, neumatotory ostomia",0,0,0,1,0,indications,1,0,0
Estrafenidazine is indicated for the treatment of ovagillar disease.,Estrafenidazine,ovagillar disease,"throparasis, delial brease",0,0,0,1,0,indications,0,1,0
Estrafenidazine is indicated for the treatment of throparasis.,Estrafenidazine,throparasis,"throparasis, delial brease",0,0,0,1,0,indications,0,1,0
Gadoproster is not indicated for the treatment of coroparalgia.,Gadoproster,coroparalgia,"coroparalgia, galarva microblasia",0,1,0,1,0,indications,0,1,0
